NU_ANO;CO_CURSO;CO_IES;CO_CATEGAD;CO_ORGACAD;CO_GRUPO;CO_MODALIDADE;CO_MUNIC_CURSO;CO_UF_CURSO;CO_REGIAO_CURSO
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364164;163;4;10028;5806;0;3304557;33;3
2023;1364174;671;4;10028;55;1;5002704;50;5
2023;1364174;671;4;10028;55;1;5002704;50;5
2023;1364174;671;4;10028;55;1;5002704;50;5
2023;1364174;671;4;10028;55;1;5002704;50;5
2023;1364174;671;4;10028;55;1;5002704;50;5
2023;1364174;671;4;10028;55;1;5002704;50;5
2023;1364174;671;4;10028;55;1;5002704;50;5
2023;1364174;671;4;10028;55;1;5002704;50;5
2023;1364174;671;4;10028;55;1;5002704;50;5
2023;1364174;671;4;10028;55;1;5002704;50;5
2023;1364174;671;4;10028;55;1;5002704;50;5
2023;1364174;671;4;10028;55;1;5002704;50;5
2023;1364174;671;4;10028;55;1;5002704;50;5
2023;1364174;671;4;10028;55;1;5002704;50;5
2023;1364174;671;4;10028;55;1;5002704;50;5
2023;1364174;671;4;10028;55;1;5002704;50;5
2023;1364176;13684;4;10022;36;1;3118601;31;3
2023;1364176;13684;4;10022;36;1;3118601;31;3
2023;1364176;13684;4;10022;36;1;3118601;31;3
2023;1364176;13684;4;10022;36;1;3118601;31;3
2023;1364176;13684;4;10022;36;1;3118601;31;3
2023;1364176;13684;4;10022;36;1;3118601;31;3
2023;1364183;4959;4;10022;28;1;2910800;29;2
2023;1364185;2194;4;10022;21;1;4315602;43;4
2023;1364185;2194;4;10022;21;1;4315602;43;4
2023;1364185;2194;4;10022;21;1;4315602;43;4
2023;1364185;2194;4;10022;21;1;4315602;43;4
2023;1364185;2194;4;10022;21;1;4315602;43;4
2023;1364187;1945;4;10022;21;1;5107925;51;5
2023;1364187;1945;4;10022;21;1;5107925;51;5
2023;1364187;1945;4;10022;21;1;5107925;51;5
2023;1364187;1945;4;10022;21;1;5107925;51;5
2023;1364187;1945;4;10022;21;1;5107925;51;5
2023;1364187;1945;4;10022;21;1;5107925;51;5
2023;1364187;1945;4;10022;21;1;5107925;51;5
2023;1364190;1484;4;10022;21;1;3106200;31;3
2023;1364190;1484;4;10022;21;1;3106200;31;3
2023;1364190;1484;4;10022;21;1;3106200;31;3
2023;1364190;1484;4;10022;21;1;3106200;31;3
2023;1364190;1484;4;10022;21;1;3106200;31;3
2023;1364190;1484;4;10022;21;1;3106200;31;3
2023;1364190;1484;4;10022;21;1;3106200;31;3
2023;1364190;1484;4;10022;21;1;3106200;31;3
2023;1364190;1484;4;10022;21;1;3106200;31;3
2023;1364190;1484;4;10022;21;1;3106200;31;3
2023;1364190;1484;4;10022;21;1;3106200;31;3
2023;1364190;1484;4;10022;21;1;3106200;31;3
2023;1364190;1484;4;10022;21;1;3106200;31;3
2023;1364190;1484;4;10022;21;1;3106200;31;3
2023;1364190;1484;4;10022;21;1;3106200;31;3
2023;1364190;1484;4;10022;21;1;3106200;31;3
2023;1364190;1484;4;10022;21;1;3106200;31;3
2023;1364190;1484;4;10022;21;1;3106200;31;3
2023;1364190;1484;4;10022;21;1;3106200;31;3
2023;1364190;1484;4;10022;21;1;3106200;31;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364193;376;4;10020;23;1;3550308;35;3
2023;1364195;4847;5;10022;28;1;2408003;24;2
2023;1364195;4847;5;10022;28;1;2408003;24;2
2023;1364195;4847;5;10022;28;1;2408003;24;2
2023;1364195;4847;5;10022;28;1;2408003;24;2
2023;1364195;4847;5;10022;28;1;2408003;24;2
2023;1364195;4847;5;10022;28;1;2408003;24;2
2023;1364195;4847;5;10022;28;1;2408003;24;2
2023;1364195;4847;5;10022;28;1;2408003;24;2
2023;1364195;4847;5;10022;28;1;2408003;24;2
2023;1364195;4847;5;10022;28;1;2408003;24;2
2023;1364195;4847;5;10022;28;1;2408003;24;2
2023;1364195;4847;5;10022;28;1;2408003;24;2
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364211;124;5;10028;5;1;3503208;35;3
2023;1364217;4652;4;10022;28;1;3549904;35;3
2023;1364217;4652;4;10022;28;1;3549904;35;3
2023;1364217;4652;4;10022;28;1;3549904;35;3
2023;1364217;4652;4;10022;28;1;3549904;35;3
2023;1364217;4652;4;10022;28;1;3549904;35;3
2023;1364217;4652;4;10022;28;1;3549904;35;3
2023;1364217;4652;4;10022;28;1;3549904;35;3
2023;1364217;4652;4;10022;28;1;3549904;35;3
2023;1364217;4652;4;10022;28;1;3549904;35;3
2023;1364217;4652;4;10022;28;1;3549904;35;3
2023;1364217;4652;4;10022;28;1;3549904;35;3
2023;1364217;4652;4;10022;28;1;3549904;35;3
2023;1364217;4652;4;10022;28;1;3549904;35;3
2023;1364217;4652;4;10022;28;1;3549904;35;3
2023;1364217;4652;4;10022;28;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364218;4652;4;10022;6;1;3549904;35;3
2023;1364220;4652;4;10022;55;1;3549904;35;3
2023;1364220;4652;4;10022;55;1;3549904;35;3
2023;1364220;4652;4;10022;55;1;3549904;35;3
2023;1364220;4652;4;10022;55;1;3549904;35;3
2023;1364220;4652;4;10022;55;1;3549904;35;3
2023;1364220;4652;4;10022;55;1;3549904;35;3
2023;1364220;4652;4;10022;55;1;3549904;35;3
2023;1364220;4652;4;10022;55;1;3549904;35;3
2023;1364220;4652;4;10022;55;1;3549904;35;3
2023;1364220;4652;4;10022;55;1;3549904;35;3
2023;1364220;4652;4;10022;55;1;3549904;35;3
2023;1364220;4652;4;10022;55;1;3549904;35;3
2023;1364220;4652;4;10022;55;1;3549904;35;3
2023;1364220;4652;4;10022;55;1;3549904;35;3
2023;1364235;14951;4;10022;6208;1;4115200;41;4
2023;1364235;14951;4;10022;6208;1;4115200;41;4
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364255;4429;5;10020;36;1;5002704;50;5
2023;1364275;532;8;10028;55;1;4310207;43;4
2023;1364275;532;8;10028;55;1;4310207;43;4
2023;1364275;532;8;10028;55;1;4310207;43;4
2023;1364275;532;8;10028;55;1;4310207;43;4
2023;1364275;532;8;10028;55;1;4310207;43;4
2023;1364275;532;8;10028;55;1;4310207;43;4
2023;1364275;532;8;10028;55;1;4310207;43;4
2023;1364275;532;8;10028;55;1;4310207;43;4
2023;1364275;532;8;10028;55;1;4310207;43;4
2023;1364275;532;8;10028;55;1;4310207;43;4
2023;1364275;532;8;10028;55;1;4310207;43;4
2023;1364275;532;8;10028;55;1;4310207;43;4
2023;1364275;532;8;10028;55;1;4310207;43;4
2023;1364275;532;8;10028;55;1;4310207;43;4
2023;1364275;532;8;10028;55;1;4310207;43;4
2023;1364275;532;8;10028;55;1;4310207;43;4
2023;1364275;532;8;10028;55;1;4310207;43;4
2023;1364275;532;8;10028;55;1;4310207;43;4
2023;1364275;532;8;10028;55;1;4310207;43;4
2023;1364275;532;8;10028;55;1;4310207;43;4
2023;1364277;1818;4;10022;36;1;3106200;31;3
2023;1364277;1818;4;10022;36;1;3106200;31;3
2023;1364277;1818;4;10022;36;1;3106200;31;3
2023;1364277;1818;4;10022;36;1;3106200;31;3
2023;1364277;1818;4;10022;36;1;3106200;31;3
2023;1364277;1818;4;10022;36;1;3106200;31;3
2023;1364277;1818;4;10022;36;1;3106200;31;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364297;316;5;10028;28;1;3550308;35;3
2023;1364301;1818;4;10022;23;1;3106200;31;3
2023;1364301;1818;4;10022;23;1;3106200;31;3
2023;1364301;1818;4;10022;23;1;3106200;31;3
2023;1364301;1818;4;10022;23;1;3106200;31;3
2023;1364301;1818;4;10022;23;1;3106200;31;3
2023;1364301;1818;4;10022;23;1;3106200;31;3
2023;1364301;1818;4;10022;23;1;3106200;31;3
2023;1364302;1818;4;10022;6;1;3106200;31;3
2023;1364302;1818;4;10022;6;1;3106200;31;3
2023;1364302;1818;4;10022;6;1;3106200;31;3
2023;1364302;1818;4;10022;6;1;3106200;31;3
2023;1364302;1818;4;10022;6;1;3106200;31;3
2023;1364302;1818;4;10022;6;1;3106200;31;3
2023;1364302;1818;4;10022;6;1;3106200;31;3
2023;1364302;1818;4;10022;6;1;3106200;31;3
2023;1364302;1818;4;10022;6;1;3106200;31;3
2023;1364307;671;4;10028;95;0;5002704;50;5
2023;1364308;4141;4;10022;28;1;3554102;35;3
2023;1364308;4141;4;10022;28;1;3554102;35;3
2023;1364308;4141;4;10022;28;1;3554102;35;3
2023;1364308;4141;4;10022;28;1;3554102;35;3
2023;1364308;4141;4;10022;28;1;3554102;35;3
2023;1364308;4141;4;10022;28;1;3554102;35;3
2023;1364308;4141;4;10022;28;1;3554102;35;3
2023;1364308;4141;4;10022;28;1;3554102;35;3
2023;1364308;4141;4;10022;28;1;3554102;35;3
